,text,label
16750,Got it all done thank god 😊 FINALLY  ❤️ special thanks to one of my neighbours for letting us use their huge shovel… https://t.co/9nfE8lY4Dr,3
16751,"#nltraffic 
“Why wasn’t the shelter wearing a fluorescent orange armband?!” https://t.co/rkFHF7X0Dx",3
16752,"#snowmaggedon #newfoundland #yyt
We watched an emergency crew member pee on the snow mountain in our back yard. Whe… https://t.co/4U8IPGpGcl",5
16753,"#PrayersUp
#RIP

As #Maritimer in my youth, have followed the #NewfoundlandStorm w/ interest

The good will, levity… https://t.co/v97unBS9Gd",2
16754,"Thinking of my friends in St. John's, #Newfoundland, #Canada on this snowy day. I was there, a few years ago, but i… https://t.co/WFxVJXCTlG",5
16755,SOE continues! #Snowmageddon  #nlwx https://t.co/0ejG9bAVGn,0
16756,@Roka_Dura yes crazyness hope they are all safe #Newfoundland,5
16757,"Schools, CNA, and MUN are remaining closed tomorrow as the State of Emergency enters day five. #nlwx… https://t.co/0WUmR29sS2",7
16758,The NLESD Late French Immersion parent information session scheduled for this Thursday at the District Conference C… https://t.co/Eq7Sfy7tQW,7
16759,"MUN will be closed tomorrow as well, including the OSC and the Holyrood Marine Base. Explicit advice not to go to c… https://t.co/xX54Xd5Lsg",7
16760,All commercial flights are cancelled to and from YYT tonight. An update on the status of the airport will be issued… https://t.co/zITrUGasZZ,7
16761,@angedawetweets @BenMurphy590 @VOCMNEWS @CityofStJohns Will the @CityofStJohns consider the stores open period on T… https://t.co/6s4HU8Np7r,3
16762,St John's under State of Emergency SOE  Day 4.  Downtown is bad but city is work hard to clear the snow there.  Tha… https://t.co/JsBCH3JG6e,0
16763,#DreamCatcher #CornerBrook #WestCoast #Newfoundland #Canada #LikeforLike #FollowforFollow 🇨🇦 https://t.co/Aqkb92e5Il,8
16764,The province saw record breaking snowfall during Friday’s storm as certain areas even endured the biggest snow stor… https://t.co/DyCFUki3ZD,8
16765,#DreamCatcher #CornerBrook #WestCoast #Newfoundland #Canada #LikeforLike #FollowforFollow 🇨🇦 https://t.co/vby3dgkzsu,8
16766,"Meanwhile in Newfoundland.
#SnowStorm2020 #Snowmageddon https://t.co/FWByuuEGWX",2
16767,@angedawetweets @BenMurphy590 @VOCMNEWS @CityofStJohns My insurance company stated that in the event of an accident… https://t.co/GBOvSDhbC2,3
16768,"#BCStorm seems trivial in comparison. #snowmegeddon2020 
#snowpocalypse2020 https://t.co/g6yAhjDeb3",5
16769,"The NLESD Late French Immersion parent information session scheduled for this Thursday, January 23rd, at 7:00 pm, a… https://t.co/nCyNQc4s2c",7
16770,Disappointed I've not seen a single army guy yet. #nlwx #NLBlizzard #stormageddon2020,5
16771,"@a_brauweiler We usually have lots more snow in Stephenville. However, that's too much for any place, partic St. Jo… https://t.co/1PE2X19G3E",3
16772,"@megdroberts I mean this sincerely: if this video was shot in a CBC vehicle, maybe CBC should stay off the cow path… https://t.co/iofDMlURHK",5
16773,Shoutout Wesgate Park Stables in the Gould’s for making sure our horses are okay! They have gone above and beyond🐴… https://t.co/jooBotuz81,3
16774,"#Newfoundland, you are not alone.  Pictures from #Kitimat BC last night.  I grew up there, always has money in pock… https://t.co/zBo3AiXbkL",5
16775,"This is not ok. Everyone is worn out and frustrated, but to abuse the very pepppe who are trying to literally dig u… https://t.co/L17G7gtB0f",5
16776,@PePPerish71 Foodland in Arnold's cove  is getting low on essentials.  Bread eggs milk are almost out.… https://t.co/yKXZCvccRx,4
16777,"#CanadianForces are in #StJohn’s, Newfoundland, helping dig out vehicles stuck under snow after a massive winter st… https://t.co/kDyq6f61L3",3
16778,@NewfoundCabs @CityofStJohns @MetrobusTransit The @CityofStJohns says excess garbage placed outside of the garbage… https://t.co/McftyIfRLj,0
16779,@Stephen_Coombs @HereAndNowSteve @CBCNL Solid achievement! #nlwx #SnowStorm2020,2
16780,"@NewfoundCabs @CityofStJohns @MetrobusTransit Another @CityofStJohns update:

Due to conditions from the storm, gar… https://t.co/DWAE6Fyc37",0
16781,"Is it just me or are we the only creatures that will clear snow for 3 to 7 hrs, 3 days in a row &amp; then gaze upon yo… https://t.co/6D5x6O2AuO",5
16782,I have no idea what day of the week it is anymore. LOL 🤷‍♂️ #nlwx #nlsnowstorm2020 #nltraffic  #snowmegeddon2020,5
16783,"Garbage collection in the City of St. John's is cancelled for the rest of the week. It will resume on Monday, Jan 2… https://t.co/nvWHGHcrwJ",7
16784,Curious if there are any updates on commercial flights into #YYT @aeroportYYT ? From all accounts online it looks l… https://t.co/BBTCpSu8w2,4
16785,Yay fun.  Check your attic.  #nlwx #nlsnowstorm2020 https://t.co/pPUyC4VcVc,4
16786,4 hours ago I was so optimistic. Now not so much. We have a path to the road about a shovel wide. #nlwx https://t.co/16nFJw49pQ,5
16787,That 'NL Snowmageddon 2020 Information Center' facebook group is filled with some jewels. Yikes! LOL 😂 #nlwx… https://t.co/rPwkNwifmR,5
16788,Too bad this isn't the norm; gonna be sad when idiots from #NLtraffic are free to roam again.. https://t.co/nhXxmKr2aF,4
16789,"I got a limo that’s 40 feet long...
#nlwx #stormageddon2020 https://t.co/heOPSqGA23",5
16790,"St. John's International Airport has recorded 166.0 cm of snow from January 1-19, 2020. This exceeds the previous t… https://t.co/g74IlF83KZ",8
16791,@stjohnsairport @AirCanada when do you expect commercial flights to start landing? Stranded in Boston 😆. #NLStorm2020,7
16792,I went for a walk this morning (east end St. John's). Most side streets are 1 way only &amp; the extra snow we got last… https://t.co/7heZhvP6iZ,5
16793,"Obvious but sadly needed PSA

#NLwx #NLtraffic https://t.co/1MKbTQxlto",3
16794,Attention St. John’s residents. #nltraffic #nlwx https://t.co/1snnMA3DbX,7
16795,Why is it STILL SNOWING??????? #Snowmageddon #nlsnowstorm2020 https://t.co/du6GwVbznJ,5
16796,"Love the people of #Newfoundland...kind, funny, generous 🥰 https://t.co/IVXJjFjgHO",4
16797,If I hear one person say they have their Christmas tree still up after being unable to leave their house for four d… https://t.co/kkugLVVmZ5,5
16798,@NewfoundCabs @CityofStJohns But @MetrobusTransit said an hour ago that 2 GoBus vehicles approved by city to help d… https://t.co/MRZ6QX0p3V,0
16799,"Here's another stat:

166.0 cm of snow has been recorded from January 1 to 
January 19, 2020. This exceeds the prev… https://t.co/xLvpz8kR9T",8
16800,There's going to be so many babies born 9ish months from now in Newfoundland #nlwx 👶,5
16801,"@NewfoundCabs @CityofStJohns So, for anyone wondering about transportation to pick up supplies, not clear if taxis… https://t.co/2lLJqwTawY",4
16802,Just got a notification that they have cancelled garbage collection in @CityofStJohns for the full week… https://t.co/20X1D44pKo,7
16803,Albert Newell of @NewfoundCabs says he's asked @CityofStJohns Mayor Danny Breen if taxis will be allowed on the roa… https://t.co/pJxSA3LLW7,0
16804,"#Canada: Blizzard sets record 30"" snowfall in #Newfoundland https://t.co/Vccwdj80SZ",8
16805,Pepper making sure windows were cleared properly and neighbourhood dogs were safe.  #nlwx #snowmegeddon2020 https://t.co/NlJPUnERnO,5
16806,"I was thinking back to my trip to Newfoundland today. Other than the fantastic food, one thing I’ll definitely go b… https://t.co/5SGoGuDIiM",5
16807,"EA will remain closed tomorrow, January 21st. Please see below for details. #nlwx #nlsnowstorm2020 #SOE https://t.co/MyNjdCC72W",7
16808,I haven't seen anything about the poor animals in shelters like the @SPCAStJohns. Hope they are all ok #nlstorm #nlsnowstorm2020,5
16809,The MV Flanders will make seven round trips to and from Bell Island tomorrow for residents to get to grocery stores… https://t.co/ALT5kFH8Ik,7
16810,The state of emergency for St. John's will extend in to tomorrow. Food stores will still be open between 10am and 6… https://t.co/ZH8yTODGqB,7
16811,"Thank you neighbour, thanks a lot who helped us in clearing #nlsnowstorm2020 #NLblizzard https://t.co/aasBbajHHN",3
16812,"Canada post red service alert is still in effect. The  St. John's mail processing plant, letter carrier depots and… https://t.co/iT3uKTwcJ4",4
16813,"Learned a new meteorological term: “#bombogenesis”. With its central air pressure dropping quickly, the storm drew… https://t.co/FKmK2JSGih",8
16814,"Goes to the shed with my AT-AT blueprints

#Snowpocalypse2020 
#YYTSOE https://t.co/OE4ytAnd6j",3
16815,"Not very often you hear me say ""I am glad I am offshore right now"" but..... #Snowpocalypse2020",5
16816,Hey #Newfoundland! Do you wanna build a snowman?,5
16817,"Homesick.🇨🇦
Get after it, @CFOperations.  #nlstorm https://t.co/4iFF3dD7Vx",3
16818,"Reading Trudy Morgan Cole's ""A Roll of the Bones""--want to walk through a great #Newfoundland historical romance fi… https://t.co/hbnTLVSzrH",4
16819,"Okay Skeets, if you're not an essential worker or picking up an Rx, stay home or risk your outstanding fines exceed… https://t.co/kOACRhnUD0",3
16820,@RNC_PoliceNL Or workers that have to go from point A to B to relieve co-workers??? #nltraffic #YourRNC,3
16821,"#nlstorm NEW UPDATES:
St. John's region slowly returning to normal | The Telegram https://t.co/RlO6Y8d3Pi",0
16822,Brianne and Chris actually got married Saturday in the storm out in Harbour Grace. They spent their first day of ma… https://t.co/MPAKX9kWJZ,5
16823,"Great idea @Alleyson 

What other employers are paying their staff during the #SOE #Snowpocalypse2020 #nlpoli? https://t.co/GLbhPO5BCP",4
16824,When you're stopped by the SOE police... #nlwx #nltraffic #goatrodeo2020 https://t.co/1TTefF5QrA via @imgflip,6
16825,"This is real, folks!!
#nltraffic https://t.co/YWXLm6A0My",4
16826,Cadigan said its up to municipalities to to penalize failure to comply to state of emergency. Police will follow up… https://t.co/09iPAKV8FF,0
16827,"@nmshears Oh that's too bad. So, mostly stuck at home. May be post some pictures of huge snow pile with hastag #stormageddon2020 
😉",5
16828,@OnTheGoCBC @CityofStJohns We're going to need a big snow blower.  Nothing else will cut it (pun intended).  The si… https://t.co/jdUP5YsoJb,3
16829,"I just saw an older fella driving down the road in a backhoe selling his services, calling out if anyone needs a pl… https://t.co/9XeZ0gdFhV",6
16830,Anyone traveling EB on the ORR will not be able to exit at 42B (Paradise) as the ramp is impassible.  #nltraffic https://t.co/XE0yHeDzfB,6
16831,See the little black thing poking out of the snow? Car antenna #nlwx https://t.co/bPqaK1ZDgA,5
16832,"@CastanetNews Wow! You have the entire country watching you #Newfoundland . That’s a crazy storm, start to finish,… https://t.co/UxRxz3dH5N",5
16833,State of emergency remains in effect tomorrow #NLStorm2020 #Snowmageddon2020 #nlwx #nlweather @CBCNL https://t.co/mm07VcrssS,0
16834,⚠️UPDATE⚠️ Patrol Services have passed along that there were #nltraffic checks completed in the last 24 hours which… https://t.co/rqX4tSePSP,0
16835,"https://t.co/E4gghuimz8

@CTVNews #NLSOE #StateofEmergency #Snowpocalypse2020 #snowstorm",5
16836,"The Royal Newfoundland Constabulary on CBC Radio One.

Patrol officers are on the move, provided with 4x4 vehicles… https://t.co/iVnc0n3A2P",3
16837,It's a moose stew kind of week #nlwx #nlsnowstorm2020 https://t.co/CbuqwawENM,4
16838,"Everyone please be nice to the grocery store workers tomorrow, they are doing their best and it's not their fault t… https://t.co/UjIiLRt6KS",4
16839,"We always laugh at the crowd that go to the grocery store to get ""supplied"" before even the most insignificant amou… https://t.co/0VObrLfE2q",4
16840,Ok Twitter. I can go out tomorrow to get some grocery essentials. Any word on the status of stock at grocery stores… https://t.co/fU9NdkTi1k,4
16841,The hydrant isn’t normally a 10 ft path from the road. #nlwx https://t.co/QBZgjVS5KH,5
16842,'Golden Hour' glow can even make -35ºC look beautiful. @NLtweets #explorenl @CBCLabrador #nlwx @a_brauweiler… https://t.co/HoDvh7hkpa,5
16843,Pepper is making sure our doorways are properly cleared.  #nlwx #Snowmageddon2020 https://t.co/a8ITFOBtXn,5
16844,On the brightside this #NLblizzard has given a lot of time to perfect my #sourdough https://t.co/1sURSuqV8j,5
16845,The RNC said there is still concern for all first responders being able to travel to and from emergency calls for s… https://t.co/5y6zlM38Md,0
16846,Welcome to The Rock! #nlstorm https://t.co/SyOPXN8ilu,2
16847,She can’t normally stand above the sign. #nlwx https://t.co/xPmawmSckC,5
16848,That’s an 8-foot fence behind me. And that’s minor stuff! (Dog is now a flight risk!) Street’s still rough - that’s… https://t.co/xh7myGQn4S,5
16849,Fine for non essential travel should be increased to 5000$.@CBCNL @RNC_PoliceNL #nlwx #NLblizzard https://t.co/5j2QIPO9Yp,3
16850,She’s near the intersection of Prescott and Water St #Snowmageddon2020 #NLStorm2020,6
16851,"Left the car window down before a snowstorm? Been there, done that.

Left the car window down before #NLstorm? 😱❄… https://t.co/uYnZPQMpzY",5
16852,Decent lineup at ⁦@sobeys⁩ in ⁦@townofparadise⁩ today. Just wait ‘til the crowd from town are allowed back on the r… https://t.co/rdp4ANRoXW,4
16853,The RNC is asking the public in St. John's to ride share when possible to reduce the number of vehicles on city roa… https://t.co/mv4EmhghV9,0
16854,I guess we own a mountain now  🤷🏻‍♀️ #nlwx  #Snowmageddon2020 #yyt https://t.co/lXWfnS8lZl,5
16855,Anyone in St. John’s able to give my Dave a hand? He’s got some medical issues and is unable to finish his shovelli… https://t.co/8Qy0syW2Iv,4
16856,#babyshark is on repeat in my house....I need social interaction please lol #snowstorm #NLStorm2020… https://t.co/89vnHzlX0B,4
16857,Dont follow the light...I repeat dont follow the light..there is not magical place on the other side just more SNOW… https://t.co/kCZyLpQL5e,5
16858,Bright side of #NLStorm2020: We now have our own sliding hill on our side lawn. #nlwx https://t.co/dagqcxd9xV,5
16859,"Thanks to #Snowmageddon2020 my door has a #cupholder now 😀
#nlwx #Snowpocalypse2020 https://t.co/w03VdLb5s7",5
16860,The predominance of backpacks at the NLC on Old Placentia leads me to believe there’s a few folks leaving Southland… https://t.co/zJZSoUZ5BU,5
16861,Shovelling my driveway I realize I have my camo pyjama pants on and suddenly I feel like an imposter. #nlwx #Snowmageddon2020,5
16862,THIS!! #nlwx #nltraffic https://t.co/fGPl0DDJWF,0
16863,The latest The NL Classifieds Daily! https://t.co/CnTJ26SFir Thanks to @enzoilragu @983FLYFM @BethanyAstro #newfoundland #canada,8
16864,"I should go to Sobeys &amp; Dominion tomorrow to restock, but it's going to be shopping Hell. #nlwx #NLStorm2020… https://t.co/djwNBAvRmw",6
16865,"Thank you to all health care professionals, emergency workers and armed reserves helping Nfld citizens:… https://t.co/3Va84UR8TR",3
16866,Storm? What storm 😂- 📸 juliaducey3⁠ #Canada #Newfoundland #nlwx #nlstorm #nlblizzard https://t.co/0uHS6RoCkT,2
16867,"Ok, here is where we stand:
Storm Chips drowned Day Drinking
CBC overpowered VOCM
Burton beat Breen
#snowmageddon o… https://t.co/jUpAGoOhz1",3
16868,I feel for those with cabin fever and  am happy I was truly blessed to be the world's biggest introverted homebody… https://t.co/rOeQdWNxRe,4
16869,Looking for some guidance: a friend is stuck out of town and her cat needs to be fed!! There are about 3km between… https://t.co/tVglhZFS5X,5
16870,"“Yay, Daddy, they’re killing the snow!” -Kiddo

Same, kiddo. Same.

#yyt #nltraffic #nlwx https://t.co/0nDBi8TjMB",3
16871,@AdamReardon7 #Snowmageddon is relative depending on where you live. Vancouverites are tagging it because even a sm… https://t.co/L39kjGtxyA,0
16872,@rockdaboatNL @writer6211 That is crazy! These people r working long hours trying their best what do people expect.… https://t.co/vHSfdRLUoe,3
16873,"Someone sent me this, and I honestly had to look at ⁦@realDonaldTrump⁩ ‘s twitter feed to confirm this was fake.… https://t.co/X1eiwr0xC8",5
16874,"PSA: if you haven’t already, and if you’re done your primary dig-out, consider clearing out the bottom of downspout… https://t.co/MUAfiYwMIe",3
16875,"In all seriousness, be kind to employees and each other #stormageddon2020 #YYTSOE https://t.co/7K3JMeLtJy",4
16876,Maybe you've lost your car sometimes. But I bet you've never lost your car like the way they get lost in Newfoundla… https://t.co/OsPZf5yOsf,5
16877,Incredible timelapse shows how fast #Newfoundland snow accumulated 😳❄️ https://t.co/34WpOk9E9G #nlwx #stjohns… https://t.co/LDL9VKmKx8,8
16878,Just a few flurries! We were some of the lucky ones. Didn’t lose power. 1 of 2 heat pumps still working. HRV is bac… https://t.co/obxDT00JvQ,3
16879,"2 men died after shoveling in Harbour Grace, but connection to exertion unclear

https://t.co/WUKjy0hJew

#nlwx… https://t.co/A9ByoHu6bH",5
16880,"Day 4 of #stormageddon2020 

My daily ""uniform"" consists of strategically layering my clothes. It's been fun but I'… https://t.co/IDQ2DZr6jC",5
16881,Some of the comments made me lose brain cells..heaven forbid first responders get treated too something.... Newfoun… https://t.co/p5F9UJ5TxO,4
16882,@CityofStJohns @DannyBreenNL Looks like businesses will be open in #PCSP tomorrow. I have clinic out there - I usua… https://t.co/Y06ijEYlQB,0
16883,"Do you really need to drive during SOE and block the road ? 1500$ fine is not good enough.
#nlwx #nlsnowstorm2020… https://t.co/d9FzPOuONX",3
16884,Dominos in Mount Pearl is open and offered free pizza to keep everyone fed #nlwx #nlsnowstorm2020 https://t.co/FgZKEDdUkK,6
16885,"It’s snowing again. If there’s any accumulation to this, I’ll be accumulating my things and gtfo here. #nlwx… https://t.co/AGchJzQpIj",5
16886,Plow definitely got the work cut out for us 🙄🙄 #ugh #plows #nlwx #shovelling https://t.co/nDNU7GNoEm,3
16887,"Went for a walk around the block.

Not fit on Leslie, and none of the streets around are any better. Cars now in th… https://t.co/t2kiT1SKLJ",3
16888,The provincial emegency operations centre has been busy coordinating the response with different communities and ag… https://t.co/BEsF6Ky7mm,0
16889,Here's a list of  employers who are paying their staff for state of emergency days. Hopefully this will grow into a… https://t.co/TnmTC1gQ37,0
16890,#StayStrongOlaf #olaf #Snowmageddon #Snowmageddon2020 #NLblizzard #nlwx @CBCNews @NTVNewsNL https://t.co/j7mcg4nEyG,3
16891,"I guess I won't be getting any mail for a while...

#nlwx https://t.co/JGNS6ubXCj",4
16892,"Snow angels, I need your help. There is a parent with an infant who is trapped at home in the east end - Newfoundla… https://t.co/ILQS0kI47s",3
16893,what if you are out of a medication and it has no refills because your doctors appointment was today and it’s cance… https://t.co/fFOXCVA7Ll,0
16894,"B'ys. 
Come on.
Stop shaking the snow globe already. 

#nlwx https://t.co/tYxX4FEKO2",5
16895,"What part of stay off the road do people need to understand. Cars and trucks in my neighborhood, none essential min… https://t.co/lkyGONpWde",3
16896,"Day 4 of the state of emergency, and I have never been so appreciative of living alone
#snowmegeddon2020 #nlwx",0
16897,Mixed messages #nltraffic #nlwx #nlblizzard #cleanup2020 #yyt https://t.co/fLHJoODrNx,8
16898,Peace out bitches! See y’all in a week! #Snowmageddon #dominicanrepublic https://t.co/NPhHkxUqR3,0
16899,"Overheard someone on the phone at the HSC emergency room: ""Laurie did ye turn the wings over?
.... I SAID DID YE TU… https://t.co/d06ux2HVQR",0
16900,"How's the martial law going today, b'yes? #nlblizzard",4
16901,Did the recent #Snowmageddon inspire you to get more prepared in case of emergencies? Consider registering for the… https://t.co/F6tbqBTFTN,3
16902,"@JustinTrudeau @cathmckenna What will #Alberta think about this, for #China's #CNOOC? 'about 400 kilometres east of… https://t.co/ulCAI4cRkM",2
16903,"@arianakelland I’m telling ya, people are drafting up separation papers faster than the Québécois! #nlwx #nlsnowstorm2020",5
16904,"This is Merrymeeting road, located centre city St. John’s. Still only one lane and very messy. Taken on January 20… https://t.co/yw8rb7IcgS",6
16905,How many cups of coffee/tea have you had since Friday morning? #nlwx,3
16906,Winter woes and insurance – FAQs related to #nlstorm and insurance. Please read and share: https://t.co/K8YJ9d4WkY https://t.co/phgrvJXKMF,4
16907,"I know we are all frustrated but please folks, these workers are under immense strain and really shouldn't feel as… https://t.co/fZmBLiPrf8",4
16908,day 4 state of emergency #nlwx https://t.co/1yK8uEGoWf,0
16909,Kids are loving all this snow! Delaney built a look alike snowman with her @yacancercanada shave for the brave hat… https://t.co/7AfHXSyGGu,5
16910,Bys make sure ya has a bit of fun but most importantly be safe while doing so #nlsnowstorm2020 #Snowmageddon… https://t.co/g5lnGhDsbT,5
16911,Well... it’s snowing again.... #YesWx #nlwx #nlsnowstorm2020 #NLStorm2020 #stormageddon2020 https://t.co/hW28X1NX6e,5
16912,@CityofStJohns If there's a number you can call to report a buried hydrant that would also be great. #nlwx #nlblizzard,3
16913,"There is a house somewhere behind that snow...

#nlwx #yyt #NLStorm2020 https://t.co/I7jYWD79Ky",5
16914,Had a short conversation today with a dept of highways supervisor today regarding the enormity of the work they hav… https://t.co/JkKZ3DKrZV,0
16915,So... another (smaller) storm last night and now it's snowing again. Wonderful. At least I have no work again tomor… https://t.co/ApfpgGbJ3v,5
16916,"Breen said snow removal crews are working around the clock, but no speculation on when things will return to normal #nlstorm #yytsoe #nlwx",0
16917,"@GetMyGist @environmentca I'll tell you one thing, my BACK definitely doesn't think this is a hoax. Ouch b'y. 🤷‍♀️🌨… https://t.co/ezCiSK8qhW",5
16918,"My uncle's crew... I dunno know which one he is 
#nlsnowstorm2020 #nlwx #stormageddon2020 https://t.co/J9VWoU0CCp",3
16919,"#Newfoundland snow: St. John's International Airport recorded 76.2 cm (30 inches) of snow Friday, according to Envi… https://t.co/egGANGAFjS",8
16920,Need @McDonaldsCanada airdropped to St. John's #nlwx,0
16921,@a_brauweiler Pop the hood on your vehicle too! People have been finding snow under the hood and a lot of it! #nlwx #nltraffic #YYTSOE,3
16922,What were the differences between #stormageddon2020 and  white Juan? Curious. @BrianWalshWX @rcbstormpost #nlwx,5
16923,"@CourtneyStodden There’s a man from #Newfoundland Canada who has had a huge crush on you for years, worships the gr… https://t.co/upqLOp2aJo",5
16924,"Currently helping the hubby shovel snow out of the attic one garbage bag at a time.

Good times.
#Snowmageddon #nlwx",5
16925,By not abiding by state of emergency its slowing down snow removal #nlwx #NLStorm2020 #yytsoe,0
16926,Shit’s getting real now. Last scrap of parchment. #nlsnowstorm2020 #Snowmageddon #YYTSOE https://t.co/k2lRf6ikrj,5
16927,A timelapse video filmed by a resident of #Newfoundland island captured #snow levels rising in one of the heaviest… https://t.co/rUmB8OPNl1,5
16928,CRAZY!  30-second time lapse of 24 hours of #snowfall in #Newfoundland  https://t.co/SZxOjdJsLS,5
16929,Hahahahaha Bonnie knows what's up. Snow...clown demons?#snowmegeddon2020 #nlwx https://t.co/pC0IEb6nE8,5
16930,"All St. John’s Legal Aid NL offices will remain closed on Tuesday January 21, 2020 as cleanup continues from this w… https://t.co/OLVPaui7JL",7
16931,"St. John's Mayor Danny Breen live on CBC Radio One. 

Says to use service@st.john'https://t.co/0lazlsv1S9 if you ca… https://t.co/sNX4sne889",0
16932,@PremierofNL you have thousands of stranded passengers / citizens trying to get home costing us a fortune in accomm… https://t.co/SddlaoCka0,3
16933,"Please take the time to watch and listen to this updated message from Mayor Danny Breen.

https://t.co/yZ1OJnVCeB

#nlwx #nltraffic",0
16934,"'Fly off the handle.'

I now understand this phrase in full after working at #snowmegeddon2020 with a broken shovel… https://t.co/x9v392a1T9",5
16935,76 cm of snow in 24 hours #Newfoundland https://t.co/AwvGNUThCF,8
16936,"The City of @Mount_Pearl will be postponing garbage and recycling collection for tomorrow, Tuesday, January 21st.… https://t.co/goLzc2wPAm",7
16937,"How does the NL #Blizzard2020 compare to White Juan in 2004?
Similar peak snowfall, with 70-95 cm totals in… https://t.co/PSdOJRuCDE",8
16938,"Mount Pearl will be postponing garbage and recycling collection for Tuesday, Jan. 20. 

Further updates will be pro… https://t.co/dvHZmd8BnS",7
16939,"“This lady just wants a couple feet here shoveled on the veranda, the staircase, and a clear path for her to get do… https://t.co/dUZ0CgjoIT",5
16940,#Snowmageddon Not so sure about the whole situation #notherseason https://t.co/lDR1gm0MIX,3
16941,Gonna tell my kids this is who dug St. Johns out in #NLStorm2020 https://t.co/4S5kYDvEUJ,5
16942,"#nlwx
#blizzard2020 
This photo gives a good idea of the magnitude of this past weekend’s storm here in eastern New… https://t.co/htlLmabwGj",5
16943,Thinking of you all! Members of the Canadian Armed Forces arrived in Newfoundland and Labrador on Sunday evening af… https://t.co/npYKIqIdIY,3
16944,"Let the hugs, handshakes, stories, laughter and snacks begin. ❤️ #Thankyou #Newfoundland @CFOperations #OPLENTUS https://t.co/cMaYmn1TEo",3
16945,"A #snowmageddon2020 playlist:
Dig It - D-Tent Boys, fr Holes OST
Red, The Blood Of Angry Men - Les Mis
Helpless - N… https://t.co/qW7rs2cKej",3
16946,"I'd like to let people know that just because someone has a mobile phone, doesn't mean they have magical access to… https://t.co/h3CFySwlH9",4
16947,I'm getting bored with no workouts to run. #Snowmaggedon2020 #SJL24k #LegendsRISING,5
16948,"This is what winter looks like across the East Coast ❄️- 📸 Good Follett, Mike Morrison, Kyler Mcgregor #Canada… https://t.co/QpVLUVRbsw",5
16949,"Just about tore the side out of her trying to make a poorly navigated turn to get into the pumps closest the door,… https://t.co/SAI55IlsJ0",5
16950,An 83-year-old man is dead in the wake of a collision involving a snowmobile and a pickup truck on the highway by F… https://t.co/7efJCLGle8,5
16951,"EASTERN HEALTH UPDATE about services in the @CityofStJohns and Avalon Peninsula areas. 

#nlwx #nlstorm #yytseo https://t.co/VXYEdFUhvb",0
16952,An incredible timelapse shows how fast #Newfoundland snow accumulated 😳❄️ https://t.co/UDrjQI9qbG #nlwx #stjohns… https://t.co/D6Cs5TSYqd,8
16953,"Levantarse por la mañana en #Canadá 😄, abrir la puerta de la calle para ir a clase y... 😥. Y vosotros pensáis que a… https://t.co/oiqbC8AN1R",1
16954,"DAY FOUR: After 2+ days of shoveling we are done!! 🤞the plow doesn't come by lol ❄🚛❄
#snowmageddon… https://t.co/8KJOLvhx2B",5
16955,"Well that's just great. 8 ft snow drifts, can't lift the shovel any higher to throw it. Hubs threw his back out. #snowmegeddon2020 #nlwx",5
16956,@CityofStJohns  Monchy Street is in need of snow clearing and military assistance cleaning out doorways. There are… https://t.co/8NwtbLSiak,3
16957,"If you know anyone in St. John's physically unable to clear snow, there's a number to call now (311 or 709-754-2489… https://t.co/iB0ANOvIcq",0
16958,Holy MOLY! #Newfoundland  #CANADA storm! https://t.co/bOTERX2FIW,2
16959,Just walked from Anderson to CBC building and every person we met was smiling and saying hello. Amazing! #OnlyInNL… https://t.co/xZvE7TpxFq,5
16960,Waiting for the second pass of this astonishing @CityofStJohns snow removal operation (and feeling pleased with my… https://t.co/96hJfCVoFN,6
16961,"Please be advised that the College of Registered Nurses of NL will remain closed for the day tomorrow, (Tuesday, Ja… https://t.co/4NrIWNJaB7",7
16962,"Going to the groceries store tomorrow, people be like . . . #nlwx https://t.co/TFsze6e19a",4
16963,THANK YOU TO ST. JOHN’S SNOWCLEARING CREW! #pieceofpye #lifeisgrand #newfoundland #nfld #exploreNL #explorecanada… https://t.co/Aph7xddTyf,0
16964,Everyone please pray for myself and the other grocery store workers who are working tomorrow... we will need it LOL… https://t.co/AF1lYSnW7r,4
16965,Incredible timelapse shows how fast #Newfoundland snow accumulated 😳❄️https://t.co/TnmlR4oZC6 #nlwx #stjohns… https://t.co/dD4FghOeEE,8
16966,"Y'all, we have to do something about global warming
Australia is burning
And WE ARE LITTERALLY BURIED UNDER SNOW, T… https://t.co/niJzEwyaBJ",2
16967,"So many ways to measure! #nlwx #snowcalories
POSC6010, we may not have class this week, but we sure can talk about… https://t.co/JSTbef33To",5
16968,"@nlwx update on downtown snow removal today:

Cochrane Street is complete, cars can move back.

We are now removing… https://t.co/h33zPBjYwG",6
16969,I’m at 12hrs..looking out the window at the flurries as I type #snowcalories #nlwx https://t.co/emHA92JEqN,5
16970,Well #StJohns how is the cabin fever working out for you? I certainly have it. 😥 #nlwx #nltraffic #YYTSOE #yyt,4
16971,Cochrane Street being done before Military Road ?🤔 #nlwx https://t.co/0rSwqrDav4,6
16972,"Day 4: After the first 80cm+ of snow, it’s snowing again... Milo the cat giving an accurate representation of how w… https://t.co/1rwU3r1mVP",8
16973,"Like sand through the hourglass, so are the Newfoundland Facebook groups
#nlwx #NLStorm2020 #snowmegeddon2020",4
16974,"Due to ongoing clean-up from recent inclement weather, all Courts and the Sheriff's Office in St. John's will be cl… https://t.co/zcTETUXnDc",7
