,text,label
16410,"After these words, there are no words to add.

Listen to @markcritch and his Ode to #Newfoundland. 💞

#nlstorm2020… https://t.co/gjMzne5CtV",
16411,"It’s all true, every word. #nlstorm2020 #nlblizzard2020 #nlwx https://t.co/6kDu6vuIj7",
16412,"Been full time, flatout helping moderate the NL Snowmageddon page on FB...great insight into human nature but geez… https://t.co/SoRsZB1ojT",
16413,To all the hard working people that have spent countless hours trying to keep all of us moving..Keep up the great w… https://t.co/DVRljH2hwp,
16414,"Cars buried in St John's during Newfoundland 'Snowmageddon' on January 17. 

📍St John's, Newfoundland and Labrador… https://t.co/B4mcqGx1Ti",
16415,I have a guard for the cul de sac.  #nlstorm2020 #nlsnowstorm2020 #nlwx #snowmegeddon2020 https://t.co/34X9m9LaaU,
16416,"#NLPB office will remain closed on Wednesday, Jan. 22, in accordance with the #CityofStJohns SOE. #nlwx https://t.co/RByPWLjTCZ",
16417,"When you are stuck at home cause of the SOE i guess you build forts #blanketfort #snowmageddon @ Paradise, Newfound… https://t.co/out1Mv9cki",
16418,"The amount of free sponsorship #pepsi is getting from Newfoundland... 🤯😂 #pepsay 
#nlblizzard2020 #snowmegeddon2020",
16419,"As the SOE continues, did you get your supplies today?  #nlwx #basics https://t.co/cGuKQem7AR",
16420,Found a friend on Dexter Place! #NLwx #snowmegeddon2020 https://t.co/Dz2VkTa3u0,
16421,"As the SOE continues, did you get your supplies today?  #nlwx #basics https://t.co/Z1SRHKYG2m",
16422,2/2 ... to get non-perishables food to people most vulnerable. It's not inconceivable for social workers or nurses… https://t.co/CmQSQjnIVL,
16423,"Another State of Emergency update, this time from the town of Paradise. 

The #SOE will again be lifted from 6 a.m.… https://t.co/Jh5weEyioN",
16424,The Little Red Shed at Cape Bonavista is holding up strong! She wasn't bothered by the 164km wind gusts a few night… https://t.co/j76zu5U4Xw,
16425,When you turn the page in a book and things get real #theshining #snowmageddon #nlwx https://t.co/XuouWo86Uj,
16426,Hey @markcritch ! Tell your buddy @JustinTrudeau that @CityofStJohns is letting taxi's back on the roads midnight t… https://t.co/iPtTwKGEk9,
16427,Braved the roads again to try to get some eggs. Found them at Stavanger Wal-Mart along with this stunning sunset. I… https://t.co/cefrCjVK9J,
16428,Running that summer rainbow tourism ad was just cruel in this weather! #nlwx @CBCNL,
16429,"Wondering about the homeless people, where they got food, shelter etc during the storm #nlwx #nlstorm2020 #nlsnowstorm2020 #nlblizzard2020",
16430,"To all townies:
If you don’t need to be out, then stay off the roads PLEASE. Walked out to the Sobeys across the ro… https://t.co/ww1pBwTGiV",
16432,"Pipers stores will be open again Wednesday, January 22nd from 10-6 in St. John's!

#yytsoe #nlwx #snowmageddon2020… https://t.co/fq59xnvMIV",
16433,"St. John's Mayor Danny Breen said city food banks are permitted to open, but many are facing snow blockages. The ci… https://t.co/w2oJYWwPNF",
16434,The happiest sight! #nlwx #StJohns #StJohnsNL #snowmaggedon2020 #Snowpocalypse2020 #nlstorm #nlstorm2020 https://t.co/x96sIijWBj,
16435,"The Rooms will remain closed tomorrow, January 22, while the State of Emergency is in effect. #nlwx https://t.co/80WeOSiMJ9",
16437,"All Provincial Government offices in the metro region will remain closed tomorrow (Wednesday).

#NLwx #NLtraffic… https://t.co/wdO6DuIOXf",
16439,Getting a push notification from Dominoes is some form of psychological torture. #nlwx #nlstorm,
16440,"The grocery stores are open again in #StJohnsNL! 

Would you be ready if #stormageddon2020 happened in your city? H… https://t.co/NGAethhmrO",
16441,"Also, folks, check on your fire hydrants... PB and I could only spy 3 on our walk.
Only 1 was cleared out.
The othe… https://t.co/I8YIR6x4iQ",
16443,"@NTVNewsNL @FayeGrim ... Just watching First Edition story “Helping Stranded Passengers”...
Nice! I’d now like to t… https://t.co/BHdAGexyUa",
16444,"All metro-area #nlschools or closing for the rest of the week

NLESD CEO Tony Stack explains it's all about student… https://t.co/EywhCtuGJR",
16445,Government offices closed tomorrow #nlwx #snowmegeddon2020 #nlstorm,
16446,@FuzzyWuzzyTO We did and it was crazy. But people were great and we managed to get a decent amount of groceries. 🙏🏻 #nlwx,
16447,Updated story: Five days is a long time without food for people who can't afford to stock up. Staff at one St. John… https://t.co/gNJSXMsv3B,
16448,#Newfoundland #Snowpocalypse Day Five: Trading Smokes for Pepsi https://t.co/duUsngaW2M,
16449,"SnowBnB on the Compound at night 

#snowpocalypse2020 #nlwx #snowmageddonNL @ The Compound https://t.co/65KqCKGss8",
16450,This still cracks me up! #mynephew #NLblizzard #snowmegeddon2020 https://t.co/oC2CcKkUbs,
16451,@FuzzyWuzzyTO My property on Sunday. #nlwx https://t.co/rrBSpclzDK,
16452,Applauding the way @CityofStJohns is handling this #SOE with a gradual roll out of critical services &amp; priorities b… https://t.co/Wks1eVVqBx,
16453,Miss Pretty loves the snow. #nlwx https://t.co/1UB0ijTdgB,
16454,@JimmyKimmelLive I hope you are following #snowmegeddon2020 here in Newfoundland. Not quite Dildo. We are day 5 of… https://t.co/jng8dgsyRl,
16455,"How big is @CBCNL??? 

THIS BIG. #snowmegeddon2020 #nlwx @CBC https://t.co/Wuk47oAa2s",
16456,"St. John's airport to resume operations early Wednesday, state of emergency remains in effect https://t.co/3krLWXHtxS #newfoundland",
16457,"This is great news! Now, let's allow food banks to open, let local community orgs help people they know are vulnera… https://t.co/BVDPjTEXhp",
16458,"Pretty sure I live in the sweetest province ever, all these feel good stories going around during the SOE has me so… https://t.co/M4IrwumOGG",
16459,My response to the State of Emergency news #nlwx #snowmegeddon2020 https://t.co/EC9czREsQ8,
16460,"I'm ""forecasting"" a bright future for this little guy! #WayToGoTheo #nlblizzard2020 https://t.co/nl1pmHappV",
16461,St. John’s State of Emergency to Remain In Effect on Wednesday https://t.co/cL8Tmv0eIl #NLWx  #NLTraffic,
16462,@KarenTararache ask a Newfoundlander... go to youtube ask for pronunciation of #Newfoundland... visit #Canada,
16463,"@CharityESchmidt When I rad this article yesterday about #Newfoundland #Snow #Blizzard &amp; #Canada, I thought about y… https://t.co/BsZeBYAa6E",
16464,"Advisory: #GovNL offices in the St. John's metro region will remain closed tomorrow (Wednesday, January 22). #nlwx",
16465,"Attention fellow Newfoundlanders: it could be worse(/better?) 
#nlwx #snowmegeddon2020 https://t.co/Bfk2EgHMVr",
16468,"Live in Signal Hill/Battery? Need to move your car for snow clearing? During the SOE, park at the Signal Hill Campu… https://t.co/Ti1ozNMUB3",
16469,"Well, looks like no work again tomorrow. 

Shame, that. 😏 

#nlstorm2020 #SOE",
16471,Attention Private Heavy Equipment Owner/Operators  who want/can help in #snowmegeddon2020 continuing cleanup can ca… https://t.co/ESsHM26IJv,
16472,@CityofStJohns @stjohnsairport Thank you. The latest update on the city website is much clearer. https://t.co/CUYMi0AZpF #nlwx,
16473,"Just did my SOE supply run in 30 min total to Costco, 20 of which was driving time. Roads suck everywhere though. S… https://t.co/DmDhE1ZBG9",
16474,"So, why did they make everyone panic and run to the stores today if they were just going to keep them open for the rest of the week? #nlwx",
16475,Kitchen fire 1145am today displaced 2 adults + 3 children incl 1-mo. old: Gorman Ave #StJohns #Newfoundland &amp; Lab.… https://t.co/axh69aJLPn,
16476,It’s heartwarming to see so many community partners working hard to ensure our most vulnerable neighbours are taken… https://t.co/q8cpekFgBA,
16477,#snowmegeddon2020 #newfoundlandblizzard #NewfoundlandStorm #Newfoundland #Newfoundlanders https://t.co/7SQfjpr8I9,
16478,To all my NL followers. Thank you for sharing all your pictures and stories of #snowmegeddon2020 &amp; #nlwx . Please a… https://t.co/UAprRjqav0,
16479,Such a beautiful day for a dip 🌊- 📹 adammuise #Canada #Newfoundland #nlblizzard #nlstorm #nlwx https://t.co/5q8lPOnOux,
16480,@stjohnsairport There are a lot of questions on whether or not personal vehicles are allowed to drive during the SO… https://t.co/NGynAYwn2j,
16481,Where are they trucking all the snow to tho?? Honestly curious! #nlwx,
16482,".@markcritch’s ode to the Newfoundland blizzard. | @CBCTheNational 

#nlstorm2020 #nlblizzard2020 #nlwx

https://t.co/wOkpvqTELH",
16483,Kitchen fire 1145am today displaced family of 5: Gorman Ave #StJohns #Newfoundland &amp; Lab. Unhurt. Aided by… https://t.co/TsfiFwNLsh,
16484,"UPDATE from @CityofStJohns 🚨State of Emergency Update for Wednesday, January 22, 2020 https://t.co/iDGxAWK3Fm #nlblizzard2020",
16485,"Beer and smokes are not emergency rations, they are not emergency gas, or prescriptions. You are putting extra bodi… https://t.co/4uLttNlWvi",
16486,"@JuneClarkeNL I called my order in to the restaurant, picked it up on the way home. #nlwx #snowmegeddon2020",
16487,"Hang in there, #Newfoundland and #Labrador!! The rest of #Canada us with you as you #clear the #snow https://t.co/8DBUZn5DmJ",
16488,Nothing like a snowshoe in the woods to shake the state of emergency blues and to get the stink of the house off of… https://t.co/s74WDFSRq2,
16489,@MemorialU #nlstorm2020 #snowmegeddon2020 #nlwx #DisabilityRights #accessibility #YYTSOE @MUNSU35 accessibility sho… https://t.co/bPGMAQxsUy,
16490,Thanks by’s!! 🇨🇦❄️ 💪🏽 #nlwx #nlsnowstorm2020 https://t.co/6igEBqgKAL,
16491,The State of Emergency has become so convoluted and diluted that now it is completely useless. #nltraffic,
16492,The @colemansfoods on Newfoundland Drive is still very busy. T-minus 34 minutes until closing time. #NLwx #YYTSOE https://t.co/Tfi7Z0Xwuq,
16493,"JFC. This is day 6 of said SOE. I may need NyQuil freezer pops for myself,  never mind the kids. #cabinfever… https://t.co/3hQUdJ7SNi",
16494,PSA: bars and restaurants are not an essential service. Staaaaaapppp. #nlwx,
16495,"The “ SOE “ is still on for tomorrow but I can go the doctors office , gas station , Airport and Costco ?? Huh ??… https://t.co/h6OCsKIDVi",
16496,"'This is how a close-knit neighborhood stays connected,' says Wally Meade, showing off a video of his local cul-de-… https://t.co/T9j5VruyUT",
16497,"Majority of roads have received one cut with a plow. City says if your road has not been widened, it is on the list… https://t.co/jrxiqwmI7V",
16498,"The State of Emergency remains in effect for Wednesday, Jan. 22.

Some exemptions apply; for the complete details c… https://t.co/m1g5wVLDJ5",
16499,"#FYI, UPDATE Pharmacies are permitted to open 10 a.m. to 6 p.m. Wednesday, January 22. https://t.co/t1ATh3cy0I… https://t.co/bz8ihtAIX9",
16500,"Further, residents can drive to and from these exempted locations, city encourages carpooling if possible. 

City s… https://t.co/uyI2OGHJrU",
16501,"BUT, city says:

""Please, stay off city streets to the fullest extent possible; reduced congestion on streets means… https://t.co/u23gu7H1EW",
16502,CBC gonna confirm a case of Coorslightvirus if I soon don't get out of this house. #Snowpocalypse2020 #nlwx https://t.co/aHBAzZXswV,
16503,"I can imagine the relief!

#nlstorm2020 https://t.co/5rINyhgZm2",
16504,"#SOEYYT update from the @CityofStJohns: 

SOE remains in effect, with a number of changes. #nlwx #nlpoli https://t.co/wT2FjrXOb5",
16505,Residents (including employees of opened facilities) may drive to and from these exempted locations. City asks peop… https://t.co/uYUGUBMgTL,
16506,"Pharmacies and food stores are permitted to open 10-6 Wednesday (same as today)

Gas stations can open

Private sno… https://t.co/RyfJdTDnCh",
16508,"Family doctor, specialist clinics allowed to open at 8 a.m. to help alleviate pressure on ERs

Robin Hood Bay will… https://t.co/UerGdqUN7L",
16509,"We ask for a process, @jps_govnl @GovNL @andrew_parsons1 to allow people who can be released to be released, or at… https://t.co/P0tmHMuyjm",
16510,"Latest update from City of St. John's:

State of emergency will remain in effect tomorrow #YYTSOE 

As of midnight,… https://t.co/Jrr5yCi7Qv",
16511,This is about the funniest thing I've seen from #snowmaggedon2020. I can only imagine how many could be on those fl… https://t.co/EjSHcpX9NU,
16512,"@OnTheGoCBC Let's check back with the Headboard Shoppers in, oh, roughly 9 months.

#snowmaggedon2020 
#snowmegeddon2020",
16513,During #nlwx #stormageddon2020 we’re thinking of all the people in lock-up who have not been able to have a bail hearing since Friday!,
16514,"My review on Abbie's Garden Bed and Breakfast

Check out why I recommend staying in this beautiful B&amp;B whilst on… https://t.co/QMdnEul2mK",
16515,"To be the tiniest bit fair re: NL spirit during an emergency, we don’t have a President throwing toilet paper at us… https://t.co/hthYXHvXg7",
16516,B'ys are hard at it! #nltraffic keep up the great work! https://t.co/N0J36oe0D1,
16517,ICYMI: Residents in #Newfoundland and Labrador are known their hospitality and humour. @battisctv reports on one of… https://t.co/XM8b7w6Smr,
16518,#snowmageddon2020 #shareyourweather #nlwx #bonavista #nlsnowstorm2020 #newfoundland #newfoundlandproud https://t.co/3d3AjgOxtv,
16519,"Hope you all managed to get some supplies today! MUN's closed again for the day tomorrow, Jan 22. A reminder that t… https://t.co/lGuHhEbztN",
16520,"I made it, just in time lol #nlwx #snowmaggedon2020 #NLblizzard #StateofEmergency https://t.co/b3x71ilbwz",
16521,"@stuartmacgilliv Yass! I have made 3 dozen oatmeal cookies in the past 2 days, and I will make more before it's all… https://t.co/mB53c068Vy",
16522,Newfoundland and Labradorians making the best out of a difficult situation. Day 5 following 76 cm in the capital ci… https://t.co/LZfqgVYXTn,
16523,Just did our part to lend a hand! 💪🏻 Get out there and lend a hand if you can people! #nlwx #stormageddon2020… https://t.co/KacvRgx3aq,
16524,Snowing again. Abe Simpson is all of us right now. #nlwx #snowmaggedon2020 https://t.co/QMiwEgZwj7,
16525,Lordy it feels some good to eat a real meal. #nlwx,
16526,"The number of tools on the roads this evening is high. Unfortunately, most aren't the kind of tool that *helps* #nltraffic.",
16527,@Alleyson @MarksCanada @KentAtl @StaplesCanada @ToysRUs @MemorialU #nltraffic,
16528,Just realized we've been married 6 months as of yesterday. Must have overlooked the 🌞 summery memories🌼🌻 due to… https://t.co/WTcMb5qdIU,
16529,#BLOOMSBURY Child Care will remained CLOSED for January 22-24 . #nlblizzard2020 https://t.co/VE3Ei7jttE,
16530,@CityofStJohns so are your only allowed to get a cab tomorrow to work or the airport?   #nlwx,
16531,Kids and I measured our snowbanks this afternoon—tale of the tape says 8 ft (that’s 2.4 metres) high. #nlwx https://t.co/hqzqejHHQr,
16532,Thanks to @CBCNL radio personnel for the continued coverage during the State of Emergency! It’s very much appreciat… https://t.co/b5IAK8K2Eh,
16533,"@CityofStJohns @Meghan40103511 @stjohnsairport How about deleting this tweet:

This includes transportation to/from… https://t.co/zVvU2muxdv",
16534,"A number of closures still in effect for tomorrow in Mount Pearl

#nlstorm2020 #nlwx #YYTSOE https://t.co/ymIuismGFH",
16535,@CityofStJohns @stjohnsairport Is it just me or does this smell of a cash grab?  Why have a statement saying you ca… https://t.co/rBz6WbQWlE,
16536,"Was just speaking with a former colleague of mine at Newfound Taxi, I just want to say thanks to Mooney for helping… https://t.co/KK6rGtfw2f",
16537,I really miss seeing my students every day. #snowmaggedon2020 #StateofEmergency,
16538,Avoid the lines at the supermarkets—our deli is open until 6:00 PM! #nlstorm2020 #nlblizzard2020 https://t.co/lTbUdCH1ln,
16539,@alannealottawa and I are gonna chat about a stranded St. John’s during #snowmaggedon2020 after the 5pm EST news.… https://t.co/X8uyk6BPH7,
16540,The last few days have brought out the best in people. The beautiful stories of kindness &amp; community I hope have re… https://t.co/CwJcofKdmJ,
16541,"10 Best Dog Breeds for Young Families: 

1. #Beagle
2. #LabradorRetriever
3. #GoldenRetriever
4. #CockerSpaniel
5.… https://t.co/CRXTWQg6Wf",
16542,"@DannyBreenNL ""No more #EvelKneivel #Bonfire Socials, b'ys &amp; gals!"" #Snowmaggedon2020 https://t.co/9LRNhtOTTG",
16543,It’s shocking that @CityofStJohns and @GovNL made plans to open grocery stores but nothing for food banks. #nlwx,
16544,"I don’t know if anyone else felt like they were competing on an episode of Supermarket Sweep yesterday/today, but I… https://t.co/77MdxyEgZf",
16545,"NEW | Makeshift slopes, ice-covered homes and other post-blizzard fun

https://t.co/Hs8i8ovf33

#nlstorm2020 #nlwx https://t.co/1XeuvF5kph",
16546,Big shout out to the guy at Marie's just buying pull tab tickets #nlblizzard2020 #nlsoe,
16547,Love a good drive in Newfoundland right now #nlblizzard2020 #Snowmageddon2020 https://t.co/hOpplrjV0M,
16548,Milk is happening at Dominion again in the pearl. #snowmaggedon2020 https://t.co/XgicLC5Ymr,
16549,Just back from Sobeys Howley Estates. Unlike this morning when I waited an hour in line &amp; never got close to the do… https://t.co/Rgdk6RCQ8a,
16550,"Around the corner from my house.
Got caught in this yesterday just trying to move my car out of the driveway to cle… https://t.co/YWqVrDtEzY",
16551,"@Doritos to the rescue in St. John’s, Newfoundland during #snowmaggedon2020 #stormchips #priorities https://t.co/fgSVDigy5t",
16552,Lots of Breaded Chicken left here at Manna! Available by the piece until 6:00. Sandwiches are not available.… https://t.co/5v06maXDx2,
16553,The evening news is going to be an hour of people in lines either waiting to get in to the grocery store or waiting… https://t.co/pirKEyGqYb,
16554,Roads are not safe yet. This is the right turn lane onto Topsail Rd. from Gushue. #nltraffic #nlwx #nlstorm2020… https://t.co/XgxqlQIq7M,
16555,"State of emergency day 5, and Liam went to a nearby convenience store to find that it was almost fully stocked and… https://t.co/55nqSI8kWc",
16556,"If you have any energy left, please make sure your fire hydrant near your home is dug out. it could be the crucial… https://t.co/GnNl4lPFSV",
16557,Cowan park some kids out sledding. #walking #nlwx #nlsnowstorm2020 https://t.co/yj09JVuHKT,
16558,Awesome sunset tonight from my backyard. #ShareYourWeather #nlwx https://t.co/DgyA87TEZz,
16559,"Starting tomorrow, Crocker said three provincial snowblowers will begin working for St. John's to help the city in… https://t.co/xykJU0R3FN",
16560,GET FOUND &amp; GET HIRED or FIND TALENT &amp; HIRE in NEWFOUNDLAND AND LABRADOR! Join JCD Atlantic Canada: #JobSeekers… https://t.co/0LF7QObIB6,
16561,GET FOUND &amp; GET HIRED or FIND TALENT &amp; HIRE in NEWFOUNDLAND AND LABRADOR! Join JCD Atlantic Canada: #JobSeekers… https://t.co/t6z9KFAEIS,
16563,Finally saw army guys digging someone out! My #nlwx #stormageddon2020 #NLblizzard experience is complete!!,
16564,And the angels rejoice! Massive @vocm bouquet to all involved in making this happen.  #nlwx… https://t.co/pAFIJoIONr,
16565,"Regional Government would solve this issue effectively. One Government, one voice. #nlpoli #nlwx https://t.co/k4RD4sL8lK",
16566,"This will likely get lost in the chaos of #nlwx, but I just wanted to take a moment to mark the anniversary of an a… https://t.co/S7vVkegvl0",
16567,"Transportation and Works Minister Steve Crocker said Witless Bay Line should be opened later today, if not early to… https://t.co/FVoauJI7s5",
16569,#stormageddon2020 #nltraffic #nlwx #NewfoundlandStorm  @starwars https://t.co/mEbCxLtqss,
16570,Beautiful @markcritch Almost makes me wish I was from Newfoundland. Hang in there island friends. I look forward to… https://t.co/SbdAd4wTHC,
16571,Day 5 of the #SOE and I’ve run out of bargaining chips (aka treats) I usually use to convince Jacks to come inside… https://t.co/I3Z6iZ8l9S,
16572,"Good evening, #MountPearl!

Mount Pearl's Salvation Army Food Bank will be open again tomorrow (Wednesday) from 11… https://t.co/lsaSm9kTtk",
16573,"All the snow on Pleasant Street is shovelled- for now!
#cbcnl #nltraffic #nlwx #nlblizzard2020 #nlstorm  #yyt… https://t.co/zhnrD7sHqU",
16574,"See how severe the snow is in Canada!!!

#hotjist #canada #canada🇨🇦 #ontario #quebec #newfoundland #ottawa #snow… https://t.co/FD1heNGmNA",
16575,Sobeys on Merrymeeting is civilized now and well-stocked. #nlwx #stormageddon2020,
16576,"@BenMurphy590 @VOCMNEWS As announced:
Effective midnight tonight taxis are permitted to resume operations.

This in… https://t.co/wyqvir3yGn",
16577,"Very orderly at @sobeys Topsail Road today - people getting what they needed, taking turns and being kind #nlwx… https://t.co/3i4nSsufJb",
16578,We have lots of fresh bread and baked goods available here at Manna! Our parking lot is clear and our lines are sho… https://t.co/FV7ozbQ0f8,
16579,A little interview I did with a Montreal talk show this morning! A crazy line at a grocery store in Newfoundland… https://t.co/xubgsB5BLG,
16580,I love the creative minds! #cbcnl #nlwx #nlblizzard2020 https://t.co/iyFo29TOUR,
16581,The #CMC model (&amp; its ensembles) were just upgraded with more computing power; here's the 1st run on the new machin… https://t.co/UT6LO4xPQG,
16582,"We May Not Have The Opportunity WHEN This Comes For Us. We MUST PREPARE Now.

#newfoundland ""Monday afternoon, the… https://t.co/NUs5PK2dTE",
16583,Listening to Jeff Chalk on CBC Radio just now and I agree with a lot of what he said. It does feel like there was l… https://t.co/jIoZakrlIr,
16584,Pickup plows to have turn signal indicators installed by 2021. Lol.  #nltraffic https://t.co/mqxxzT6rZN,
16585,"@CBCNL @markcritch @CBCTheNational Poetic, comedic, et naturel 
#SpotOnBy #Snowmageddon",
16586,Re-upping #nlstorm #nlwx https://t.co/AfU4SfW6H9,
16587,Shout out to the #chickens for #fresh 🥚 in #Snowmageddon2020. Meet #snowy (named before the storm)… https://t.co/G8jShmB8Ix,
16588,"I just ate Melba toast ... from a Christmas past. Not sure which one.

#nlstorm2020
#StormScoff",
16589,@NLtweets And I saw the first tourism ad on tv last night for 2020!  Good timing!  Now if only the gov’t would open… https://t.co/McQEy5SjxL,
16590,"If you need to drive, make sure to clear all snow and ice from your vehicle before you start out. Drive according t… https://t.co/gGXn4LAA68",
16591,@AnthonyGermain any idea why the #soe updates aren’t sent out via the emergency texts we get for amber alerts etc?… https://t.co/MluGBixwEQ,
16592,I might actually make it home tomorrow! 🤞🏼#nlblizzard2020 #YYZ -&gt; #YYT https://t.co/2bWvztH4qo,
16593,Found myself behind this @CanadianForces truck today. Every single person they passed waved and smiled the biggest… https://t.co/m8BvmCEbyh,
16594,Popped by the Dollarydoo and [closed] Sobey's on ropewalk to see what all the fuss was about; the former was pretty… https://t.co/hispOFEzjB,
16595,Mother Nature can get a little aggressive sometimes 😂- 📹 interstellar_eh #Canada #Winter #snowmageddon2020… https://t.co/gj4ANm9ewW,
16596,#nlwx Waiting for an update from the city like https://t.co/9j2q6munM4,
16597,Everyone working in #nlwx #NLnews this week deserves a massage+some bonus days off once it gets sunny &amp; warm.… https://t.co/J9J6e8vzRh,
16598,Costco is less busy than a saturday which is nice #nlwx,
16599,Can some rich person give me money so I can move to #Newfoundland ? Most people look at picture on Caribbean Island… https://t.co/UKkBXMfoeN,
16600,"""Nobody lives here for the weather. But sometimes you need the weather to show you all the other reasons why you’re… https://t.co/aBfmXPvMb6",
16601,"The snowman has been sacrificed to the snowblowing gods

#nlwx
#snowmegeddon2020 https://t.co/v2ksWvgMd8",
16602,"Hey #StJohns! I know that the #nlstorm2020 has taken its toll on  our city, but isn’t nice that days are a (tiny) b… https://t.co/VN15NGsGNx",
16603,"Glad to see the town waking up to what happens to many on the daily..

#NLtraffic https://t.co/Yvs8B3QLXW",
16604,The snow is almost as tall as I am! We cleared out this hydrant that was buried. Check your local fire hydrant!#nlwx https://t.co/tXDH7b6Lov,
16605,"waited until a little after 3 to hit up the grocery store. the lineups were super short, the roads weren’t (too) bu… https://t.co/PzFOxeIywT",
16606,"https://t.co/H8Hw6NM8aO

Have you checked out Sludgefist yet? Their debut album is genuinely killer.

#sludgefist… https://t.co/qG7YvJ1f1a",
16607,@danie_ryan Amazing stuff and amazing people in #Newfoundland.  I miss that place!,
16608,"If you've been affected by #NLstorm2020, don’t start making home repairs without speaking to your insurance company… https://t.co/Jy1Y8UiwDI",
16609,An ode to the #Newfoundland #Canada snow storm: Mark Critch https://t.co/0cs1L8nqM6 via @YouTube,
16610,PROBLEMS THAT ONTARIO DOESN’T HAVE. Avoiding Frosty The Snowman in middle of the road (@lisaings) Polite lineup for… https://t.co/G2dRok6F5d,
16611,@OnTheGoCBC this stuff just writes itself #Bread #stormageddon2020,
16613,"https://t.co/lJN0hCEsqI

We're hoping everyone is safe during the state of emergency in St. John's and surrounding… https://t.co/8oRHk1Tv4u",
16614,The ducks at Quidi Vidi were happy to see me. They nearly ate me but I guess that counts as happy. #nlwx… https://t.co/bMqkZZuvKb,
16616,"New #tonguetwister. Storm Snacks, say it 5 times over! #nlblizzard2020 #Snowmageddon2020",
16617,"Even more. Last picture, something was blurred out no matter where I walked and I MUST KNOW what it was. lol… https://t.co/F8b60I3jeB",
16618,More. It's like something out of Mary Poppins or a movie set. #Newfoundland https://t.co/WjfWsv61Ct,
16619,"Seriously, is there a ""bad"" part of town because I can NOT find any bad, anywhere. I can't find where I was ""walkin… https://t.co/WDjlwOBwKw",
16620,Thank you BGen Pelletier for briefing us on @JTFA_FOIA Operation LENTUS in Newfoundland &amp; Labrador. Your team is re… https://t.co/RNIFvOq3gD,
16621,"UPDATED | St. John's airport to resume operations early Wednesday morning

https://t.co/yMl5XPHD90

#YYTSOE… https://t.co/TuuO96ab9G",
16622,"@HasanHaiNL Well done!  We had the same experience at Pipers and Shoppers today, everybody friendly, appreciative a… https://t.co/wrQfrCFOVP",
16623,"#Newfoundland, #WeTheNavy is here for you. 💪💪🇨🇦⚓️

| @RoyalCanNavy | @NAVRESNAV | @HMCS_NCSM_CABOT | https://t.co/SW2WFijS9U",
16624,These reservists are helping Mr. Pynn on Kenmount Road. He says his wife wept when they showed up. #nlwx #YYTSOE https://t.co/CfcVwzY3L9,
16625,"'You're watching CBC! On the TV!'

So stinkin' cute

#nlstorm2020 #cbcnl https://t.co/uk8lEeX5ma",
16626,My heart (and energy!) goes out to all of the amazing Nurses and other health care professionals in #Newfoundland d… https://t.co/2dNsvLmxas,
16627,"Theo couldn’t watch CBC, so they made their own outside. #nlwx #nlblizzard2020 https://t.co/1hf0SqRplX",
16628,@CityofStJohns @CBCAlerts @CBCNews As of midnight tonight taxis can resume operations for people to get to the airp… https://t.co/iH4L52B2vW,
16629,day 5 of #nlstorm and food is getting creative. squash + rutabaga + white wine = ... soup? at least I'm confident t… https://t.co/CACYmDAzJy,
16630,"Trying to figure out what to do with all that snow? Snow cones!!! 
@PurityFactories Syrup for the 5y/o...… https://t.co/troB0Ag58Z",
16631,"#NLPB registrants - community &amp; hospital pharmacists, &amp; technicians, have gone above &amp; beyond to care for their pat… https://t.co/qQiWhXohTJ",
16632,"❗️Closed again tomorrow, Wednesday, January 22 for all activities❗️

Hope everyone is safe and sound!

@MemorialU #nlwx",
16633,Come stock up on your baked goods until 6:00! Our parking lot is clear! #yytsoe #nlstorm2020 https://t.co/hvPy1cZLWX,
16634,The kids found their house. #nlwx #nlblizzard2020 #Snowmageddon2020 #Snowpocalypse2020 https://t.co/7XOIgMBUob,
16635,"⚠️WEATHER CLOSURE UPDATE⚠️Due to the ongoing State of Emergency, all NLPL branches in @CityofStJohns AND the Metro… https://t.co/FVsTOqY6pP",
16636,Check under your hood before starting your vehicle. The winds were very strong and lots of cars have blocked engine… https://t.co/v4DYnpBhIx,
16637,"Also not a current problem in Cincinnati...

#CincyWx #nlstorm2020 https://t.co/sleGxFx5py",
16639,https://t.co/1fekXa8lid For those who have been braving the supermarket aisles ... the Clash. #nlwx,
16640,Here's another spectacular image of the East Coast Trail shot by Sherry Ott while hiking in Newfoundland. This one… https://t.co/sG7UjXFQMZ,
16641,This is helpful. I think we need more pics of major areas like this. I think ppl are seeing pics of cleared roads a… https://t.co/Snnmu5maZ5,
16642,Emojis less useful than a snow shovel (or any shovel emoji) would be 🧟‍♂️☄️ 🗜🔫🧱🕳📐🧮🌀♾ #ShovelEmoji #nlwx,
16643,Our neighbourhood gang on Bavidge Street managed to clear six hydrants today! Many hands make (slightly) lighter wo… https://t.co/aLSmt9u6fC,
16644,"If you have specific questions about your insurance policy related to #nlstorm, contact your insurance rep. They ar… https://t.co/4BaNMfm6gg",
16645,Quick reminder why driving is not recommended. Multiple cars going opposite directions and no space. #nltraffic https://t.co/H3780lWwrh,
16646,"It is onlysnow. Deal with it. Not a big issueNewfoundlanders are making the most of #snowmaggedon2020, according to… https://t.co/u9PPUnc9rs",
16647,Dollarama is open too😄!! We just got back from there and there was like 5 ppl in the store and a bunch of stuff on… https://t.co/QzbIfeJCNU,
